,Index,imdbId,Uri,Title,IMDB_rating,Genre,Poster,Path,n_faces,dominant_color,median_lightness
425,30884,3266948,http://www.imdb.com/title/tt3266948,Any Day (2015),5.0,Drama|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMzEwOTA1NV5BMl5BanBnXkFtZTgwMTQ3MTQxNTE@._V1_UX182_CR0,0,182,268_AL_.jpg",3266948.jpg,2,silver,152.0
426,23964,2101570,http://www.imdb.com/title/tt2101570,In the Blood (2014),5.8,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3OTQ0NDcxNjNeQTJeQWpwZ15BbWU4MDI2OTQ4MjEx._V1_UX182_CR0,0,182,268_AL_.jpg",2101570.jpg,1,white,171.0
427,16751,73482,http://www.imdb.com/title/tt73482,Olsen-banden pÌ´ sporet (1975),7.2,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDAxMWZkZmUtNTQ2MS00ZWI1LWFjNjYtZmRlOTdkY2I0Y2FjXkEyXkFqcGdeQXVyNjI3Mjc5NzQ@._V1_UY268_CR2,0,182,268_AL_.jpg",73482.jpg,0,yellow,212.0
428,24531,76781,http://www.imdb.com/title/tt76781,Mag Wheels (1978),5.3,Action|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxODQ3NzYxNV5BMl5BanBnXkFtZTcwNTM1NDQzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",76781.jpg,0,white,218.0
429,12454,83296,http://www.imdb.com/title/tt83296,Visiting Hours (1982),5.5,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGRiNzY1NTEtZjAxYy00M2U2LThiZTEtOGQ0NWU0NTljYTY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",83296.jpg,0,black,19.0
430,19902,303017,http://www.imdb.com/title/tt303017,Scorcher (2002),3.6,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3NjU3Nzk4NF5BMl5BanBnXkFtZTcwNjA1MzAwMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",303017.jpg,3,black,97.0
431,23089,2400283,http://www.imdb.com/title/tt2400283,An... (2012),6.9,Drama|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MzUwNzIzNF5BMl5BanBnXkFtZTcwODcwMDgwOQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",2400283.jpg,1,black,48.0
432,14832,1190858,http://www.imdb.com/title/tt1190858,Amreeka (2009),7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NTU0MDA0M15BMl5BanBnXkFtZTcwOTg1OTA4Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",1190858.jpg,0,white,219.0
433,1056,66808,http://www.imdb.com/title/tt66808,Bananas (1971),7.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MTE3MzI3MF5BMl5BanBnXkFtZTcwODg3OTYwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",66808.jpg,0,white,247.0
434,27567,934320,http://www.imdb.com/title/tt934320,Summer Heights High,8.5,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTM1NDE4MzUwNl5BMl5BanBnXkFtZTgwOTI5NDM1NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",934320.jpg,2,white,230.0
435,26653,57379,http://www.imdb.com/title/tt57379,The Old Dark House (1963),5.4,Comedy|Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWE0Yzc4MDctMGU5YS00MjE0LWFlNWMtY2RkYmZjZmYyZTM3XkEyXkFqcGdeQXVyMjY0MTI4MDU@._V1_UX182_CR0,0,182,268_AL_.jpg",57379.jpg,0,white,122.0
436,23361,2201034,http://www.imdb.com/title/tt2201034,Holiday Spin (2012),5.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjAxNjY1NDUwOF5BMl5BanBnXkFtZTgwNDQ2NjA2MDE@._V1_UY268_CR9,0,182,268_AL_.jpg",2201034.jpg,0,white,232.0
437,24056,1929263,http://www.imdb.com/title/tt1929263,Heaven Is for Real (2014),5.8,Biography|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc3MzYzMTUzNF5BMl5BanBnXkFtZTgwNTYzNzI2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",1929263.jpg,0,black,67.0
438,38782,1327798,http://www.imdb.com/title/tt1327798,The Good Life (2008),6.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzlhY2UzYjctMDU1OS00YmMzLWE3NGUtYzNlZWE0MWMzYTE1XkEyXkFqcGdeQXVyMTcxNTYyMjM@._V1_UY268_CR3,0,182,268_AL_.jpg",1327798.jpg,3,white,222.0
439,38250,4048272,http://www.imdb.com/title/tt4048272,Toni Erdmann (2016),7.6,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzA4OGQ5NmMtNzM1ZC00YzIxLThmZWQtODkyYTA0ZGI3MGIzXkEyXkFqcGdeQXVyMjQwNjczOTE@._V1_UY268_CR3,0,182,268_AL_.jpg",4048272.jpg,0,black,31.0
440,31515,376098,http://www.imdb.com/title/tt376098,Punk Vacation (1990),3.6,Crime|Action|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2IwNGE3M2QtODI0Ni00ODJmLTg3ZGItZmJhMjcyNWJiYTM2XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX182_CR0,0,182,268_AL_.jpg",376098.jpg,2,gray,78.0
441,36228,1249443,http://www.imdb.com/title/tt1249443,You Wont Miss Me (2009),5.1,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5Mjk3ODIyOV5BMl5BanBnXkFtZTcwODU0NjcwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1249443.jpg,0,black,55.5
442,20000,497298,http://www.imdb.com/title/tt497298,Jekyll,8.2,Crime|Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMjkzNDY0MF5BMl5BanBnXkFtZTcwNDQyMzA1MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",497298.jpg,1,black,14.0
443,3275,94812,http://www.imdb.com/title/tt94812,Bull Durham (1988),7.1,Comedy|Romance|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2ODkyOTQ2M15BMl5BanBnXkFtZTcwNTQ2NjgyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",94812.jpg,1,black,65.0
444,13779,43117,http://www.imdb.com/title/tt43117,Wagon Master (1950),7.2,Adventure|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjE0M2Y2YmYtNTNlOS00Y2U0LWI5MzItMTk2NTRhNjk0ZmU1L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",43117.jpg,0,white,204.0
445,13,113987,http://www.imdb.com/title/tt113987,Nixon (1995),7.1,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzBlOWY0ZmEtZjdkYS00ZGU0LWEwN2YtYzBkNDM5ZDBjMmI1XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",113987.jpg,0,black,35.0
446,34136,3073490,http://www.imdb.com/title/tt3073490,Committed (2014),6.2,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwODM0MDI4MF5BMl5BanBnXkFtZTgwNjA2OTkyMTE@._V1_UY268_CR4,0,182,268_AL_.jpg",3073490.jpg,0,white,172.0
447,975,116635,http://www.imdb.com/title/tt116635,Infinity (1996),6.2,Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNDQzMDI0Nl5BMl5BanBnXkFtZTcwMzc1OTIyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",116635.jpg,0,olive,176.0
448,29321,3149640,http://www.imdb.com/title/tt3149640,Seve the Movie (2014),7.1,Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNTg3ODQwMl5BMl5BanBnXkFtZTgwMzYwNTIxODE@._V1_UY268_CR4,0,182,268_AL_.jpg",3149640.jpg,0,white,162.0
449,39990,1340418,http://www.imdb.com/title/tt1340418,An American Girl: Chrissa Stands Strong (2009),6.3,Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzM2NzcwOTMzMV5BMl5BanBnXkFtZTgwNjA0MTI5NTE@._V1_UY268_CR9,0,182,268_AL_.jpg",1340418.jpg,3,silver,223.0
450,12764,480011,http://www.imdb.com/title/tt480011,Closure (2007),5.6,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MDI5NTQ5Ml5BMl5BanBnXkFtZTcwNDk5NjA1MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",480011.jpg,0,black,79.0
451,1036,116722,http://www.imdb.com/title/tt116722,Jude (1996),7.0,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MTIyOTc1NF5BMl5BanBnXkFtZTYwMDI5NDg4._V1_UY268_CR4,0,182,268_AL_.jpg",116722.jpg,1,orange,222.0
452,24896,52673,http://www.imdb.com/title/tt52673,Career (1959),7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzY4MjA2NjAwOV5BMl5BanBnXkFtZTYwMTQ5OTY5._V1_UX182_CR0,0,182,268_AL_.jpg",52673.jpg,0,gray,113.0
453,36133,444781,http://www.imdb.com/title/tt444781,Deewane Huye Paagal (2005),5.3,Action|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmFhZjM0MjEtMjViYy00ZmFkLTg5NjQtMTNhN2JhYmYzMzUwXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY268_CR1,0,182,268_AL_.jpg",444781.jpg,4,white,235.0
454,10782,92038,http://www.imdb.com/title/tt92038,Sword of Gideon (1986),7.2,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NjE2MTM5NF5BMl5BanBnXkFtZTcwNTk3NDA0MQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",92038.jpg,0,black,30.0
455,9247,197569,http://www.imdb.com/title/tt197569,Humanití© (1999),6.9,Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2OTEzNjY2N15BMl5BanBnXkFtZTYwMjE4OTY5._V1_UX182_CR0,0,182,268_AL_.jpg",197569.jpg,0,white,255.0
456,18877,1217426,http://www.imdb.com/title/tt1217426,Easier with Practice (2009),6.5,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3NDYxODU5MV5BMl5BanBnXkFtZTcwNzcxODQxMw@@._V1_UY268_CR9,0,182,268_AL_.jpg",1217426.jpg,0,black,76.0
457,19357,54156,http://www.imdb.com/title/tt54156,Paris Belongs to Us (1961),6.9,Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTY1YzJmYTAtMWI1ZC00NzE5LWJlY2UtM2NmNTc2NjBiYzhlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",54156.jpg,0,black,24.0
458,36548,52786,http://www.imdb.com/title/tt52786,Violent Summer (1959),7.7,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0ODM3MTg0M15BMl5BanBnXkFtZTcwNzYyODIzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",52786.jpg,0,black,19.0
459,23226,1176095,http://www.imdb.com/title/tt1176095,B.T.K. (2008),4.1,Biography|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5ODcxMDgwMl5BMl5BanBnXkFtZTgwOTUzMjA2MDE@._V1_UY268_CR9,0,182,268_AL_.jpg",1176095.jpg,0,black,26.0
460,32651,775362,http://www.imdb.com/title/tt775362,Fallen (2006),6.7,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTIzNzczODk1M15BMl5BanBnXkFtZTcwNzY2NzA1MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",775362.jpg,1,black,179.0
461,37044,959858,http://www.imdb.com/title/tt959858,Long Way Down,8.4,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzI1MTM3ODE1Nl5BMl5BanBnXkFtZTcwMjQ4MjY5MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",959858.jpg,2,gray,177.0
462,610,65421,http://www.imdb.com/title/tt65421,The AristoCats (1970),7.1,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4OTg4MDQ4NF5BMl5BanBnXkFtZTgwNjY0MzcxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",65421.jpg,0,maroon,173.0
463,19054,1702433,http://www.imdb.com/title/tt1702433,Kung Fu Panda Holiday (2010),6.9,Animation|Short|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwODUxODI3MV5BMl5BanBnXkFtZTcwNjIwODk3OA@@._V1_UY268_CR3,0,182,268_AL_.jpg",1702433.jpg,0,teal,169.0
464,18281,808245,http://www.imdb.com/title/tt808245,A Letter to Elia (2010),7.6,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0Mzk2NDIxN15BMl5BanBnXkFtZTcwNTk4NDI5Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg",808245.jpg,1,black,105.0
